log2foldchange,FC,pvalue,padjust,gene_name
0.681949118870941,1.60430575087367,1.38E-06,6.53E-05,Pald1
0.681910972950644,1.60426333240787,6.04E-05,0.001741773296637,P2ry14
0.681329871540159,1.60361728321785,2.17E-05,0.000722265711665,BC022687
0.678332259544971,1.6002887683605,0.002061014495318,0.03036599103954,Arhgef4
0.675160465463756,1.59677436595569,0.000121905952128,0.003036137560036,Zfp36  
0.675045392753499,1.59664700859951,1.95E-05,0.000660727973127,Nfkb2
0.672406045985554,1.59372868380284,8.19E-05,0.002235839429179,Rras
0.670622313694115,1.59175943280636,1.64E-05,0.000569312622128,Ezr
0.669866961814235,1.59092625341186,1.61E-05,0.000559061856232,Nuak2
0.669599158598163,1.59063096188185,3.05E-05,0.000966990834774,Gas7
0.6694526471073,1.59046943510449,2.31E-06,0.000102719558586,Timp2
0.666689411332804,1.58742607817993,8.08E-06,0.000308093318224,Cd300a
0.665830459010323,1.58648123713521,0.000670084320737,0.012506945053748,Zfp455
0.66466224837724,1.58519711676664,8.18E-05,0.002235839429179,Igsf6
0.664579795808901,1.58510652254194,0.001956359727094,0.029279880603914,Rftn2
0.659994971498291,1.58007711637135,6.00E-06,0.000239935659567,Slc45a4
0.65890482820257,1.57888361407174,8.32E-05,0.002260391245404,Wdyhv1
0.65880910038393,1.57877885314469,9.77E-05,0.002556315902952,Marcks
0.657230058565907,1.57705181175625,6.55E-06,0.000256090567666,Glipr2
0.655351957201204,1.57500014038111,0.001267027964044,0.021102704879408,Rras2
0.653070782692361,1.57251173425394,3.01E-05,0.000955926820506,Cyb561a3
0.650533000753473,1.56974802889974,0.000952771577208,0.016771490050001,Trnp1
0.646035068663445,1.56486160126778,0.000140931501995,0.003419980295012,Icosl
0.644487619722353,1.56318401512674,1.53E-05,0.000538568479854,Mocs1
0.643396656852318,1.5620023855841,0.000300196963157,0.006422698058821,Sgms2
0.642900072309649,1.56146482723735,0.000103915028969,0.00267074904327,Megf9
0.641456834783962,1.55990355632448,5.27E-05,0.001557675791268,Clec4e
0.638092524464854,1.55627015829643,0.000132246675372,0.003233437334287,Itga4
0.635887030744083,1.5538928562787,6.35E-05,0.001808075743144,Il6ra
0.634280038929383,1.55216296686125,0.000553316195262,0.010712760849054,Ccdc157
0.632459254400639,1.5502052616072,8.77E-05,0.002338916744463,Notch2
0.631778259473851,1.54947369133676,3.30E-06,0.000143324563105,Cgnl1
0.631733318586938,1.54942542497735,0.002746682569033,0.038161809890476,Paqr8
0.63095612302781,1.54859095738441,0.000883102819939,0.015875129910609,Slc25a37
0.628208740957074,1.54564471967936,0.000320193971412,0.006749770016744,Klf11
0.627463199159025,1.54484618290347,0.00129233716883,0.021435477019897,Ablim1
0.627300860143831,1.54467235912825,7.46E-05,0.002077869621653,Baiap2
0.626590801346406,1.54391229667568,7.07E-05,0.001977796095102,Slc26a11
0.62633304858458,1.54363648501726,0.000207952605993,0.004718969644328,Ppfibp2
0.62430074616931,1.54146351880659,4.16E-05,0.001261462481531,Mr1
0.622670546785248,1.5397226979138,0.000430514815928,0.008647381864507,Sigirr
0.622356827448889,1.53938791595809,7.76E-05,0.002146123715267,Pqlc2
0.619209276507684,1.53603306961021,8.64E-05,0.002318062015059,Mertk
0.619156239910162,1.53597660274232,8.63E-05,0.002318062015059,Sfn
0.616553913373961,1.53320851264762,4.57E-05,0.001376965769994,Nfic
0.615706147517954,1.53230782333622,0.003822190961366,0.049797036143247,Gm10693
0.614388729933897,1.53090921323742,0.000688250351271,0.012757211868201,Stxbp4
0.612641050235517,1.52905579379846,1.13E-05,0.000410052619003,Foxred2
0.611570381945506,1.52792145550758,0.001652325274985,0.025959875521838,Ephx1
0.611201858801539,1.52753121190612,0.002095856644061,0.030723875073226,Treml1
0.61098346537821,1.52729999358746,0.001905614861989,0.028788204239,Ppp1r12b
0.607611340666956,1.5237342838892,0.000774460700262,0.014143357782644,BC051226
0.607119040540954,1.52321441892355,0.002754119023453,0.038232114726776,Nphp4
0.602518195700741,1.51836453015377,0.000112474287769,0.002845281157098,Bach1
0.601486129063865,1.5172787199522,8.39E-05,0.002271417095331,Sipa1l1
0.60120791694687,1.51698615318399,3.61E-05,0.001117833567633,Gm11427
